"success","screen","group","trial_type","trial_index","time_elapsed","internal_node_id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","webcam","microphone","vsync_rate","date","time","screen_height","screen_width","researcher","sona_id","prolific_id","study_id","session_id","rt","stimulus","response","question_order","timeout","failed_images","failed_audio","failed_video","trial_duration","file","block","correct_response","Illusion_Type","Illusion_Strength","Illusion_Difference","isi","fixation_cross","correct","type","illusion_strength","illusion_difference","block_number","trial_number"
"","IG_Trial","","image-keyboard-response","61","104442","0.0-11.0-3.0-2.0-1.3","","","","","","","","","","","","","","","","","","","","","330","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-33.000_0.90000.png","arrowleft","","","","","","","VerticalHorizontal_-33.000_0.90000.png","Practice","arrowleft","VerticalHorizontal","-33.00000000","0.9000000000","104112","<p style=""color: black; font-size: 80px; padding-left: 2%; padding-right: 35%; padding-top: 29%; padding-bottom: 16%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","20"
"","IG_FixationCross","","html-keyboard-response","62","105448","0.0-11.0-3.0-2.0-0.4","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 25%; padding-right: 45%; padding-top: 26%; padding-bottom: 14%"">+</p>","null","","","","","","1003","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","63","105938","0.0-11.0-3.0-2.0-1.4","","","","","","","","","","","","","","","","","","","","","490","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-4.5000_0.90000.png","arrowleft","","","","","","","VerticalHorizontal_-4.5000_0.90000.png","Practice","arrowleft","VerticalHorizontal","-4.500000000","0.9000000000","105448","<p style=""color: black; font-size: 80px; padding-left: 25%; padding-right: 45%; padding-top: 26%; padding-bottom: 14%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","21"
"","IG_FixationCross","","html-keyboard-response","64","106649","0.0-11.0-3.0-2.0-0.5","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 26%; padding-right: 16%; padding-top: 23%; padding-bottom: 39%"">+</p>","null","","","","","","709","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","65","106985","0.0-11.0-3.0-2.0-1.5","","","","","","","","","","","","","","","","","","","","","335","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_4.50000_-0.9000.png","arrowright","","","","","","","VerticalHorizontal_4.50000_-0.9000.png","Practice","arrowright","VerticalHorizontal","4.5000000000","-0.900000000","106649","<p style=""color: black; font-size: 80px; padding-left: 26%; padding-right: 16%; padding-top: 23%; padding-bottom: 39%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","22"
"","IG_FixationCross","","html-keyboard-response","66","108006","0.0-11.0-3.0-2.0-0.6","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 18%; padding-right: 42%; padding-top: 22%; padding-bottom: 41%"">+</p>","null","","","","","","1019","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","67","108346","0.0-11.0-3.0-2.0-1.6","","","","","","","","","","","","","","","","","","","","","339","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-4.5000_-0.9000.png","arrowright","","","","","","","VerticalHorizontal_-4.5000_-0.9000.png","Practice","arrowright","VerticalHorizontal","-4.500000000","-0.900000000","108006","<p style=""color: black; font-size: 80px; padding-left: 18%; padding-right: 42%; padding-top: 22%; padding-bottom: 41%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","23"
"","IG_FixationCross","","html-keyboard-response","68","109081","0.0-11.0-3.0-2.0-0.7","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 33%; padding-right: 2%; padding-top: 7%; padding-bottom: 21%"">+</p>","null","","","","","","733","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","69","109596","0.0-11.0-3.0-2.0-1.7","","","","","","","","","","","","","","","","","","","","","515","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_4.50000_0.90000.png","arrowright","","","","","","","VerticalHorizontal_4.50000_0.90000.png","Practice","arrowleft","VerticalHorizontal","4.5000000000","0.9000000000","109081","<p style=""color: black; font-size: 80px; padding-left: 33%; padding-right: 2%; padding-top: 7%; padding-bottom: 21%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","24"
"","IG_PracticeResults","","html-button-response","70","111203","0.0-11.0-3.0-3.0","","","","","","","","","","","","","","","","","","","","","1605","<p style='color:rgb(76,175,80);'>Réponses correctes:<b>87.50%</b></p><hr><p style='color:rgb(139, 195, 74);'>Temps de réaction:<b>398.88</b> ms.</p>","0","","","","","","","","","","","","","","","","","","","",""
"","IG_PracticeDebrief","","html-button-response","71","113397","0.0-11.0-4.0","","","","","","","","","","","","","","","","","","","","","1692","<h1>Entraînement terminé</h1><p>Dans la phase suivante, il va y avoir plus d'essais, dont certains pourraient être plus difficiles.<br>De plus, après chaque bloc d'illusion, un <b>score</b> sera calculé sur la base de votre vitesse (le temps que vous avez mis à répondre) et de votre précision (votre nombre d'erreurs).</p><p><i>Essayez de maintenir un score élevé!</i></p><br><p>Notez que ça peut être <i>vraiment</i> difficile parfois, de manière à ce que vous deviez vous fier à votre <b>intuition</b> et vos ressentis pour répondre aussi vite que possible sans faire d'erreur.</p><p>Chaque bloc d'illusion sera répété deux fois (de manière à ce que vous puissiez améliorer votre score), mais l'ordre des blocs est aléatoire.</p><p>Souvenez-vous, vous devez être aussi <b>rapide</b> et <b>précis</b> que possible. Bonne chance!</p><br>","0","","","","","","","","","","","","","","","","","","","",""
"true","IG_Preload","","preload","72","114080","0.0-12.0-0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","false","[]","[]","[]","","","","","","","","","","","","","","",""
"","IG_Instructions","","html-keyboard-response","73","121880","0.0-12.0-0.0-1.0","","","","","","","","","","","","","","","","","","","","","7799","<p>Dans cette partie, deux lignes horizontales rouges vont apparaître l'une au dessus de l'autre.</p><p>Vous devez sélectionner quelle <b>ligne est la plus longue</b> aussi rapidement que vous pouvez sans faire d'erreurs.</p><p>Ne soyez pas distrait par les croix noires à la fin des lignes rouges!</p><p>Appuyez sur <b>la flèche HAUT ou BAS</b> pour indiquer où est la plus longue <b>ligne rouge</b>.</p><div style='float: center'><img src='https://realitybending.github.io/IllusionGame/v3//images/MullerLyer_Demo.png' height='200'></img><p><img src='https://realitybending.github.io/IllusionGame/v3//images/answer_updown_keyboard.PNG' height='100'></img></p><p class='small'Dans cet exemple, la réponse correcte est la <b>flèche HAUT</b>.</p></div><p>Êtes-vous prêt? <b>Appuyer sur la touche ENTRÉE pour démarrer</b></p>","enter","","","","","","","","","","","","","","","","","","","",""
"","IG_FixationCross","","html-keyboard-response","74","123475","0.0-12.0-0.0-2.0-0.0","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 44%; padding-right: 31%; padding-top: 17%; padding-bottom: 32%"">+</p>","null","","","","","","1092","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","75","123894","0.0-12.0-0.0-2.0-1.0","","","","","","","","","","","","","","","","","","","","","418","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_-21.000_-0.4500.png","arrowdown","","","","","","","MullerLyer_-21.000_-0.4500.png","A","arrowdown","MullerLyer","-21.00000000","-0.450000000","123475","<p style=""color: black; font-size: 80px; padding-left: 44%; padding-right: 31%; padding-top: 17%; padding-bottom: 32%"">+</p>","true","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","1"
"","IG_FixationCross","","html-keyboard-response","76","124813","0.0-12.0-0.0-2.0-0.1","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 32%; padding-right: 33%; padding-top: 37%; padding-bottom: 31%"">+</p>","null","","","","","","917","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","77","124817","0.0-12.0-0.0-2.0-1.1","","","","","","","","","","","","","","","","","","","","","4","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_15.0000_0.30447.png","arrowup","","","","","","","MullerLyer_15.0000_0.30447.png","A","arrowup","MullerLyer","15.000000000","0.3044700000","124813","<p style=""color: black; font-size: 80px; padding-left: 32%; padding-right: 33%; padding-top: 37%; padding-bottom: 31%"">+</p>","true","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","2"
"","IG_FixationCross","","html-keyboard-response","78","125900","0.0-12.0-0.0-2.0-0.2","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 20%; padding-right: 32%; padding-top: 28%; padding-bottom: 3%"">+</p>","null","","","","","","1082","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","79","125941","0.0-12.0-0.0-2.0-1.2","","","","","","","","","","","","","","","","","","","","","40","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_3.00000_-0.30447.png","arrowup","","","","","","","MullerLyer_3.00000_-0.30447.png","A","arrowdown","MullerLyer","3.0000000000","-0.304470000","125900","<p style=""color: black; font-size: 80px; padding-left: 20%; padding-right: 32%; padding-top: 28%; padding-bottom: 3%"">+</p>","false","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","3"
"","IG_FixationCross","","html-keyboard-response","80","126889","0.0-12.0-0.0-2.0-0.3","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 7%; padding-right: 0%; padding-top: 35%; padding-bottom: 3%"">+</p>","null","","","","","","946","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","81","127325","0.0-12.0-0.0-2.0-1.3","","","","","","","","","","","","","","","","","","","","","435","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_-21.000_0.08716.png","arrowup","","","","","","","MullerLyer_-21.000_0.08716.png","A","arrowup","MullerLyer","-21.00000000","0.0871600000","126889","<p style=""color: black; font-size: 80px; padding-left: 7%; padding-right: 0%; padding-top: 35%; padding-bottom: 3%"">+</p>","true","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","4"
"","IG_FixationCross","","html-keyboard-response","82","128263","0.0-12.0-0.0-2.0-0.4","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 31%; padding-right: 28%; padding-top: 8%; padding-bottom: 31%"">+</p>","null","","","","","","936","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","83","128675","0.0-12.0-0.0-2.0-1.4","","","","","","","","","","","","","","","","","","","","","411","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_27.0000_0.18509.png","arrowdown","","","","","","","MullerLyer_27.0000_0.18509.png","A","arrowup","MullerLyer","27.000000000","0.1850900000","128263","<p style=""color: black; font-size: 80px; padding-left: 31%; padding-right: 28%; padding-top: 8%; padding-bottom: 31%"">+</p>","false","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","5"
"","IG_FixationCross","","html-keyboard-response","84","129547","0.0-12.0-0.0-2.0-0.5","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 45%; padding-right: 8%; padding-top: 49%; padding-bottom: 1%"">+</p>","null","","","","","","870","","","","","","","","","","","","","",""
